ID,API Key,Date,Year,Home Team,Away Team,Home Score,Away Score,Final Score,Winning Team,# Innings,End Top Inning?,Home Team PA #,Away Team PA #,Total Number PA,Homne Team # Pitches,Away Team # Pitches,Total # Pitches,Home Team Baserunners,Away Team Baserunners,Total # Baserunners,Pitching Changes,Time
10691,530223,2018-05-29,2018,COL,SFN,11,4,11-4,COL,9,1,43,37,80,152,152,304,16,13,29,2,3:17
10692,530225,2018-05-29,2018,OAK,TBA,3,4,4-3,TBA,9,0,37,35,72,145,160,305,8,12,20,1,2:55
10693,530215,2018-05-29,2018,CLE,CHA,7,3,7-3,CLE,9,1,37,36,73,163,142,305,15,11,26,4,2:58
10694,530218,2018-05-29,2018,DET,ANA,2,9,9-2,ANA,9,0,38,42,80,185,159,344,12,19,31,3,3:25
10695,530222,2018-05-29,2018,LAN,PHI,1,6,6-1,PHI,9,0,36,43,79,169,136,305,11,18,29,2,3:26
10696,530226,2018-05-29,2018,SEA,TEX,5,9,9-5,TEX,9,0,41,47,88,190,166,356,14,22,36,5,3:40
10697,530220,2018-05-29,2018,KCA,MIN,2,1,2-1,KCA,14,0,53,56,109,218,187,405,13,16,29,1,4:12 (:24 delay)
10698,530217,2018-05-29,2018,NYA,HOU,6,5,6-5,NYA,10,0,45,45,90,180,167,347,16,15,31,1,3:47
10699,530229,2018-05-30,2018,PIT,CHN,2,1,2-1,PIT,9,1,34,39,73,126,107,233,13,14,27,1,2:50
10700,530233,2018-05-30,2018,DET,ANA,6,1,6-1,DET,9,1,40,35,75,132,147,279,15,9,24,2,2:53 (1:04 delay)
10701,530243,2018-05-30,2018,BAL,WAS,0,2,2-0,WAS,9,0,31,35,66,143,125,268,5,9,14,0,2:34
10702,530231,2018-05-30,2018,ARI,CIN,4,7,7-4,CIN,9,0,40,43,83,156,144,300,14,15,29,2,3:06
10703,530234,2018-05-30,2018,SDN,MIA,3,2,3-2,SDN,9,0,36,33,69,122,131,253,12,6,18,0,2:20
10704,530230,2018-05-30,2018,CLE,CHA,9,1,9-1,CLE,9,1,43,32,75,139,177,316,18,7,25,2,3:09
10705,530236,2018-05-30,2018,ATL,NYN,1,4,4-1,NYN,9,0,34,39,73,145,116,261,8,15,23,1,2:42
10706,530237,2018-05-30,2018,LAN,PHI,8,2,8-2,LAN,9,1,42,38,80,149,151,300,18,11,29,0,3:03
10707,530242,2018-05-30,2018,BOS,TOR,6,4,6-4,BOS,9,1,35,35,70,137,130,267,12,8,20,2,2:52
10708,530240,2018-05-30,2018,OAK,TBA,0,6,6-0,TBA,9,0,30,43,73,170,125,295,3,15,18,0,2:50
10709,530238,2018-05-30,2018,COL,SFN,4,7,7-4,SFN,9,0,39,42,81,162,131,293,13,15,28,1,3:11
10710,530232,2018-05-30,2018,NYA,HOU,5,3,5-3,NYA,9,1,35,36,71,138,156,294,12,8,20,1,2:47
10711,530235,2018-05-30,2018,KCA,MIN,11,8,11-8,KCA,9,1,42,42,84,169,148,317,18,16,34,4,3:01
10712,530239,2018-05-30,2018,MIL,SLN,3,2,3-2,MIL,9,1,39,39,78,147,170,317,17,12,29,2,3:31
10713,530241,2018-05-30,2018,SEA,TEX,6,7,7-6,TEX,9,0,41,44,85,164,160,324,15,20,35,3,3:17
10714,530244,2018-05-31,2018,HOU,BOS,4,2,4-2,HOU,9,1,33,36,69,146,143,289,13,9,22,1,2:57
10715,530254,2018-05-31,2018,ATL,WAS,4,2,4-2,ATL,9,1,35,34,69,127,122,249,16,7,23,2,2:39
10716,530252,2018-05-31,2018,OAK,TBA,7,3,7-3,OAK,9,1,38,36,74,121,142,263,14,10,24,3,2:37
10717,530248,2018-05-31,2018,SDN,MIA,8,3,8-3,SDN,9,1,42,38,80,155,159,314,18,12,30,2,2:59
10718,530250,2018-05-31,2018,LAN,PHI,1,2,2-1,PHI,9,0,31,32,63,118,134,252,3,7,10,0,2:40
10719,530246,2018-05-31,2018,MIN,CLE,8,9,9-8,CLE,9,0,40,43,83,187,154,341,15,17,32,6,3:29
10720,530245,2018-05-31,2018,NYN,CHN,1,5,5-1,CHN,9,0,34,43,77,165,143,308,8,17,25,3,3:02
10721,530253,2018-05-31,2018,SEA,TEX,6,1,6-1,SEA,9,1,37,35,72,148,140,288,14,10,24,0,2:53
10722,530247,2018-05-31,2018,DET,ANA,6,2,6-2,DET,9,1,39,36,75,147,136,283,16,9,25,1,3:09
10723,530251,2018-05-31,2018,SLN,PIT,10,8,10-8,SLN,9,0,42,42,84,176,146,322,18,16,34,4,3:43
10724,530267,2018-06-01,2018,ANA,TEX,6,0,6-0,ANA,9,1,37,35,72,132,128,260,13,10,23,1,2:37
10725,530258,2018-06-01,2018,MIN,CLE,7,4,7-4,MIN,9,1,38,35,73,134,130,264,16,8,24,1,2:39
10726,530264,2018-06-01,2018,SFN,PHI,4,0,4-0,SFN,9,1,38,33,71,136,155,291,13,7,20,0,2:49
10727,530269,2018-06-01,2018,ATL,WAS,4,0,4-0,ATL,9,1,33,29,62,106,125,231,10,3,13,2,2:24 (:11 delay)
10728,530263,2018-06-01,2018,KCA,OAK,0,16,16-0,OAK,9,0,34,47,81,201,110,311,10,21,31,1,2:49
10729,530262,2018-06-01,2018,BAL,NYA,1,4,4-1,NYA,9,0,36,39,75,153,152,305,10,13,23,0,3:03
10730,530260,2018-06-01,2018,ARI,MIA,9,1,9-1,ARI,9,1,36,37,73,130,137,267,13,10,23,1,2:40
10731,530257,2018-06-01,2018,SDN,CIN,2,7,7-2,CIN,9,0,36,41,77,144,150,294,10,15,25,2,2:57
10732,530255,2018-06-01,2018,HOU,BOS,7,3,7-3,HOU,9,1,38,36,74,135,146,281,15,10,25,1,2:55
10733,530268,2018-06-01,2018,DET,TOR,5,2,5-2,DET,9,1,34,38,72,143,127,270,12,13,25,2,2:52
10734,530261,2018-06-01,2018,CHA,MIL,8,3,8-3,CHA,9,1,34,40,74,169,136,305,13,13,26,4,3:00
10735,530259,2018-06-01,2018,COL,LAN,8,11,11-8,LAN,9,0,43,45,88,184,155,339,16,19,35,3,3:36
10736,530256,2018-06-01,2018,NYN,CHN,4,7,7-4,CHN,9,0,38,44,82,157,159,316,12,19,31,5,3:20
10737,530266,2018-06-01,2018,SEA,TBA,4,3,4-3,SEA,13,0,50,49,99,203,189,392,16,14,30,4,4:16
10738,530265,2018-06-01,2018,SLN,PIT,0,4,4-0,PIT,9,0,31,39,70,145,122,267,5,12,17,1,2:46
10739,530279,2018-06-02,2018,SFN,PHI,2,0,2-0,SFN,9,1,32,30,62,103,120,223,8,3,11,2,2:24
10740,530280,2018-06-02,2018,SLN,PIT,3,2,3-2,SLN,9,0,34,32,66,143,128,271,10,6,16,0,2:48
10741,530276,2018-06-02,2018,CHA,MIL,0,5,5-0,MIL,9,0,34,36,70,138,133,271,7,12,19,2,2:52
10742,530283,2018-06-02,2018,DET,TOR,7,4,7-4,DET,9,1,36,34,70,122,165,287,13,8,21,1,2:37
10743,530272,2018-06-02,2018,SDN,CIN,8,2,8-2,SDN,9,1,37,36,73,153,150,303,14,11,25,1,2:50
10744,530275,2018-06-02,2018,ARI,MIA,6,2,6-2,ARI,9,1,35,38,73,157,138,295,14,12,26,3,3:01
10745,530282,2018-06-02,2018,ANA,TEX,2,3,3-2,TEX,10,0,38,37,75,162,138,300,9,8,17,2,3:21 (:20 delay)
10746,530273,2018-06-02,2018,MIN,CLE,7,1,7-1,MIN,9,1,36,39,75,174,141,315,11,13,24,2,3:12
10747,530281,2018-06-02,2018,SEA,TBA,3,1,3-1,SEA,9,1,36,33,69,129,147,276,14,8,22,2,2:57
10748,530270,2018-06-02,2018,HOU,BOS,4,5,5-4,BOS,9,0,36,37,73,159,164,323,9,10,19,2,3:41
10749,530277,2018-06-02,2018,BAL,NYA,5,8,8-5,NYA,9,0,39,42,81,178,162,340,13,15,28,2,3:31 (1:44 delay)
10750,530278,2018-06-02,2018,KCA,OAK,5,4,5-4,KCA,9,1,34,39,73,151,144,295,13,13,26,2,3:00
10751,530284,2018-06-02,2018,ATL,WAS,3,5,5-3,WAS,14,0,47,55,102,206,177,383,5,14,19,1,4:00
10752,530274,2018-06-02,2018,COL,LAN,4,12,12-4,LAN,9,0,38,45,83,197,136,333,14,19,33,2,3:25
10753,530271,2018-06-02,2018,NYN,CHN,1,7,7-1,CHN,14,0,54,66,120,263,210,473,12,29,41,2,4:53
10754,530294,2018-06-03,2018,SFN,PHI,6,1,6-1,SFN,9,1,31,36,67,125,111,236,11,9,20,0,2:28
10755,530295,2018-06-03,2018,SLN,PIT,5,0,5-0,SLN,9,1,34,31,65,127,137,264,9,4,13,2,2:25
10756,530299,2018-06-03,2018,ATL,WAS,4,2,4-2,ATL,9,0,36,33,69,132,130,262,13,5,18,1,2:47
10757,530296,2018-06-03,2018,SEA,TBA,2,1,2-1,SEA,9,1,30,35,65,123,131,254,5,8,13,1,2:40
10758,530297,2018-06-03,2018,ANA,TEX,3,1,3-1,ANA,9,1,28,38,66,174,111,285,4,12,16,0,2:39
10759,530290,2018-06-03,2018,ARI,MIA,6,1,6-1,ARI,9,1,38,33,71,125,149,274,14,8,22,3,2:47
10760,530291,2018-06-03,2018,CHA,MIL,6,1,6-1,CHA,9,1,35,35,70,138,139,277,12,9,21,3,2:53
10761,530285,2018-06-03,2018,HOU,BOS,3,9,9-3,BOS,9,0,39,41,80,167,141,308,11,17,28,3,3:25
10762,530287,2018-06-03,2018,SDN,CIN,6,3,6-3,SDN,9,1,35,39,74,163,139,302,13,14,27,2,3:06
10763,530286,2018-06-03,2018,NYN,CHN,0,2,2-0,CHN,9,0,34,33,67,130,143,273,8,8,16,1,2:30
10764,530298,2018-06-03,2018,DET,TOR,4,8,8-4,TOR,9,0,37,41,78,159,163,322,10,16,26,3,3:02
10765,530288,2018-06-03,2018,MIN,CLE,7,5,7-5,MIN,9,0,38,35,73,158,156,314,15,10,25,6,3:14
10766,530289,2018-06-03,2018,COL,LAN,7,10,10-7,LAN,9,0,39,41,80,164,172,336,12,13,25,4,3:43
10767,530293,2018-06-03,2018,KCA,OAK,1,5,5-1,OAK,9,0,32,38,70,135,115,250,6,12,18,1,2:26
10768,529619,2018-06-04,2018,DET,NYA,4,7,7-4,NYA,9,0,36,41,77,176,135,311,7,14,21,2,2:46
10769,529619,2018-06-04,2018,DET,NYA,4,7,7-4,NYA,9,0,36,41,77,176,135,311,7,14,21,2,2:46
10770,529634,2018-06-04,2018,DET,NYA,4,2,4-2,DET,9,1,38,39,77,158,134,292,14,12,26,2,3:07
10771,529634,2018-06-04,2018,DET,NYA,4,2,4-2,DET,9,1,38,39,77,158,134,292,14,12,26,2,3:07
10772,529619,2018-06-04,2018,DET,NYA,4,7,7-4,NYA,9,0,36,41,77,176,135,311,7,14,21,2,2:46
10773,530300,2018-06-04,2018,SFN,ARI,10,3,10-3,SFN,9,1,39,36,75,164,157,321,17,10,27,2,3:11
10774,530301,2018-06-04,2018,SDN,ATL,11,4,11-4,SDN,9,1,42,39,81,145,163,308,18,12,30,2,2:57
10775,530302,2018-06-04,2018,ANA,KCA,9,6,9-6,ANA,9,1,41,41,82,156,175,331,21,14,35,4,3:35
10776,529600,2018-06-05,2018,MIN,CHA,3,6,6-3,CHA,9,0,38,40,78,156,153,309,14,14,28,4,3:07
10777,530312,2018-06-05,2018,CLE,MIL,3,2,3-2,CLE,9,1,32,34,66,139,123,262,9,8,17,1,2:39
10778,530305,2018-06-05,2018,NYN,BAL,1,2,2-1,BAL,9,0,33,33,66,122,143,265,6,8,14,1,2:33
10779,530309,2018-06-05,2018,ANA,KCA,1,0,1-0,ANA,9,1,30,30,60,116,119,235,8,3,11,1,2:16
10780,530303,2018-06-05,2018,SFN,ARI,2,3,3-2,ARI,9,0,40,38,78,127,161,288,13,10,23,2,3:05
10781,530311,2018-06-05,2018,SLN,MIA,4,7,7-4,MIA,9,0,37,44,81,179,145,324,13,18,31,0,3:12
10782,530304,2018-06-05,2018,SDN,ATL,1,14,14-1,ATL,9,0,33,51,84,185,144,329,9,24,33,1,2:55
10783,530310,2018-06-05,2018,PIT,LAN,0,5,5-0,LAN,9,0,34,36,70,145,150,295,8,9,17,0,3:01 (:53 delay)
10784,530306,2018-06-05,2018,MIN,CHA,4,2,4-2,MIN,9,1,32,37,69,144,136,280,8,9,17,1,2:37
10785,530317,2018-06-05,2018,WAS,TBA,4,2,4-2,WAS,9,1,30,31,61,106,134,240,5,5,10,0,2:16
10786,530307,2018-06-05,2018,CIN,COL,6,9,9-6,COL,9,0,43,41,84,170,150,320,18,18,36,2,3:16
10787,530316,2018-06-05,2018,HOU,SEA,1,7,7-1,SEA,9,0,34,36,70,138,119,257,10,9,19,2,2:29
10788,530308,2018-06-05,2018,BOS,DET,6,0,6-0,BOS,9,1,37,31,68,124,129,253,16,6,22,1,2:41
10789,530313,2018-06-05,2018,TOR,NYA,2,7,7-2,NYA,9,0,31,38,69,165,114,279,4,13,17,2,2:38
10790,530315,2018-06-05,2018,CHN,PHI,1,6,6-1,PHI,9,0,36,42,78,155,121,276,10,16,26,2,2:46
10791,530314,2018-06-05,2018,TEX,OAK,7,4,7-4,TEX,9,1,37,41,78,148,140,288,14,15,29,3,2:52
10792,529600,2018-06-05,2018,MIN,CHA,3,6,6-3,CHA,9,0,38,40,78,156,153,309,14,14,28,4,3:07
10793,530320,2018-06-06,2018,NYN,BAL,0,1,1-0,BAL,9,0,34,34,68,122,123,245,9,9,18,0,2:27
10794,530319,2018-06-06,2018,SDN,ATL,3,1,3-1,SDN,9,1,34,34,68,132,143,275,11,7,18,1,2:47
10795,530332,2018-06-06,2018,WAS,TBA,11,2,11-2,WAS,9,1,42,35,77,126,169,295,20,9,29,2,2:50
10796,530331,2018-06-06,2018,HOU,SEA,7,5,7-5,HOU,9,1,38,40,78,150,151,301,18,14,32,3,3:14
10797,530324,2018-06-06,2018,ANA,KCA,4,3,4-3,ANA,9,1,38,38,76,155,142,297,14,13,27,1,3:11
10798,530322,2018-06-06,2018,CIN,COL,3,6,6-3,COL,9,0,43,38,81,148,172,320,16,11,27,3,3:25
10799,530321,2018-06-06,2018,MIN,CHA,2,5,5-2,CHA,9,0,38,38,76,171,174,345,13,11,24,2,3:27
10800,530329,2018-06-06,2018,TEX,OAK,8,2,8-2,TEX,9,1,35,38,73,158,155,313,13,13,26,2,3:05
10801,530327,2018-06-06,2018,CLE,MIL,3,1,3-1,CLE,9,1,37,35,72,144,160,304,12,10,22,4,3:23
10802,530323,2018-06-06,2018,BOS,DET,7,1,7-1,BOS,9,1,37,38,75,174,133,307,14,10,24,2,3:20
10803,530330,2018-06-06,2018,CHN,PHI,7,5,7-5,CHN,9,0,38,38,76,152,148,300,13,11,24,3,3:20
10804,530318,2018-06-06,2018,SFN,ARI,5,4,5-4,SFN,10,0,40,44,84,176,164,340,13,18,31,1,3:38
10805,530326,2018-06-06,2018,SLN,MIA,3,11,11-3,MIA,9,0,37,49,86,182,150,332,11,21,32,2,3:23
10806,530328,2018-06-06,2018,TOR,NYA,0,3,3-0,NYA,13,0,43,50,93,204,165,369,6,13,19,1,3:41
10807,530325,2018-06-06,2018,PIT,LAN,11,9,11-9,PIT,9,1,45,41,86,199,164,363,24,16,40,5,3:48
10808,530338,2018-06-07,2018,OAK,KCA,4,1,4-1,OAK,9,1,33,30,63,110,117,227,10,4,14,0,2:18
10809,530334,2018-06-07,2018,MIN,CHA,7,2,7-2,MIN,9,1,35,31,66,109,120,229,12,6,18,0,2:14
10810,530342,2018-06-07,2018,TBA,SEA,4,5,5-4,SEA,9,0,37,37,74,134,122,256,12,11,23,1,2:43
10811,530336,2018-06-07,2018,BOS,DET,2,7,7-2,DET,9,0,38,40,78,157,141,298,12,13,25,1,2:55
10812,530337,2018-06-07,2018,TEX,HOU,2,5,5-2,HOU,9,0,37,36,73,124,151,275,11,11,22,2,2:36 (:40 delay)
10813,530340,2018-06-07,2018,SLN,MIA,4,1,4-1,SLN,9,1,35,34,69,130,133,263,13,7,20,2,2:42
10814,530341,2018-06-07,2018,CHN,PHI,4,3,4-3,CHN,9,1,31,43,74,190,122,312,7,16,23,2,3:20
10815,530339,2018-06-07,2018,PIT,LAN,7,8,8-7,LAN,9,0,40,43,83,169,173,342,12,17,29,3,3:37
10816,530333,2018-06-07,2018,TOR,BAL,5,4,5-4,TOR,10,0,43,40,83,143,174,317,18,11,29,3,3:13
10817,530335,2018-06-07,2018,CIN,COL,7,5,7-5,CIN,13,0,50,55,105,191,197,388,17,18,35,1,4:15
10818,530352,2018-06-08,2018,NYN,NYA,1,4,4-1,NYA,9,0,32,33,65,116,133,249,6,7,13,0,2:28
10819,530346,2018-06-08,2018,BOS,CHA,0,1,1-0,CHA,9,0,31,33,64,124,122,246,4,7,11,1,2:24
10820,530347,2018-06-08,2018,DET,CLE,1,4,4-1,CLE,9,0,36,34,70,143,131,274,9,8,17,0,2:43
10821,530349,2018-06-08,2018,OAK,KCA,7,2,7-2,OAK,9,1,36,36,72,118,138,256,12,9,21,4,2:32
10822,530356,2018-06-08,2018,TBA,SEA,3,4,4-3,SEA,9,0,35,38,73,147,131,278,10,12,22,4,2:50
10823,530345,2018-06-08,2018,TOR,BAL,5,1,5-1,TOR,9,1,37,33,70,123,144,267,16,7,23,1,2:44
10824,530350,2018-06-08,2018,MIN,ANA,2,4,4-2,ANA,9,0,36,36,72,147,165,312,10,9,19,2,3:21
10825,530343,2018-06-08,2018,COL,ARI,4,9,9-4,ARI,9,0,39,42,81,149,135,284,14,16,30,1,2:51
10826,530348,2018-06-08,2018,TEX,HOU,3,7,7-3,HOU,9,0,35,38,73,152,149,301,8,13,21,0,3:02
10827,530354,2018-06-08,2018,MIA,SDN,4,0,4-0,MIA,9,1,40,33,73,138,162,300,18,8,26,1,3:00
10828,530344,2018-06-08,2018,LAN,ATL,7,3,7-3,LAN,9,1,33,33,66,132,131,263,11,7,18,4,2:52
10829,530355,2018-06-08,2018,WAS,SFN,5,9,9-5,SFN,9,0,38,42,80,158,142,300,11,16,27,2,3:04
10830,530351,2018-06-08,2018,PHI,MIL,4,12,12-4,MIL,9,0,38,44,82,164,152,316,11,17,28,2,3:27
10831,530353,2018-06-08,2018,CHN,PIT,3,1,3-1,CHN,9,1,33,37,70,140,146,286,12,12,24,3,3:00
10832,530357,2018-06-08,2018,CIN,SLN,6,7,7-6,SLN,10,0,48,44,92,171,185,356,22,15,37,3,3:51 (:36 delay)
10833,530364,2018-06-09,2018,OAK,KCA,0,2,2-0,KCA,9,0,34,34,68,123,126,249,7,7,14,0,2:27
10834,530368,2018-06-09,2018,CHN,PIT,2,0,2-0,CHN,9,1,35,30,65,136,119,255,13,3,16,2,2:32
10835,530361,2018-06-09,2018,BOS,CHA,4,2,4-2,BOS,9,1,35,35,70,125,143,268,10,10,20,1,2:48
10836,530371,2018-06-09,2018,TBA,SEA,7,3,7-3,TBA,9,1,35,40,75,151,123,274,12,15,27,1,2:52
10837,530367,2018-06-09,2018,NYN,NYA,3,4,4-3,NYA,9,0,36,37,73,153,146,299,9,14,23,0,2:57
10838,530359,2018-06-09,2018,LAN,ATL,3,5,5-3,ATL,9,0,34,40,74,144,140,284,9,14,23,4,3:11
10839,530369,2018-06-09,2018,MIA,SDN,4,5,5-4,SDN,9,0,36,41,77,176,136,312,9,18,27,2,3:07
10840,530358,2018-06-09,2018,COL,ARI,7,12,12-7,ARI,9,0,35,48,83,202,135,337,10,22,32,2,3:34
10841,530363,2018-06-09,2018,TEX,HOU,3,4,4-3,HOU,9,0,47,35,82,141,180,321,20,12,32,3,3:31
10842,530360,2018-06-09,2018,TOR,BAL,4,3,4-3,TOR,10,0,43,46,89,175,150,325,16,17,33,4,3:19
10843,530362,2018-06-09,2018,DET,CLE,4,2,4-2,DET,12,0,49,45,94,175,175,350,15,10,25,3,3:46 (1:51 delay)
10844,530372,2018-06-09,2018,CIN,SLN,4,6,6-4,SLN,9,0,41,39,80,163,173,336,14,12,26,3,3:22
10845,530365,2018-06-09,2018,MIN,ANA,1,2,2-1,ANA,9,0,34,34,68,145,143,288,8,9,17,0,2:53 (4:00 delay)
10846,530370,2018-06-09,2018,WAS,SFN,7,5,7-5,WAS,9,1,40,43,83,168,160,328,16,16,32,4,3:23
10847,530366,2018-06-09,2018,PHI,MIL,3,12,12-3,MIL,9,0,36,46,82,193,153,346,10,18,28,3,3:31
10848,530379,2018-06-10,2018,OAK,KCA,3,2,3-2,OAK,9,1,35,35,70,110,129,239,13,7,20,3,2:25
10849,530385,2018-06-10,2018,WAS,SFN,0,2,2-0,SFN,9,0,31,36,67,137,142,279,7,9,16,1,2:51
10850,530374,2018-06-10,2018,LAN,ATL,7,2,7-2,LAN,9,1,37,34,71,127,132,259,14,7,21,3,2:37
10851,530384,2018-06-10,2018,MIA,SDN,1,3,3-1,SDN,9,0,33,34,67,136,115,251,6,9,15,0,2:24
10852,530382,2018-06-10,2018,NYN,NYA,2,0,2-0,NYN,9,1,32,31,63,123,151,274,8,4,12,0,2:40
10853,530380,2018-06-10,2018,MIN,ANA,7,5,7-5,MIN,9,1,38,42,80,160,134,294,15,16,31,1,3:08
10854,530376,2018-06-10,2018,BOS,CHA,2,5,5-2,CHA,9,0,41,41,82,161,142,303,14,14,28,2,3:15
10855,530375,2018-06-10,2018,TOR,BAL,13,3,13-3,TOR,9,1,46,36,82,153,173,326,22,10,32,3,3:03
10856,530386,2018-06-10,2018,TBA,SEA,4,5,5-4,SEA,9,0,36,34,70,167,142,309,10,8,18,2,2:50
10857,530383,2018-06-10,2018,CHN,PIT,1,7,7-1,PIT,9,0,33,41,74,185,141,326,6,15,21,2,3:22
10858,530381,2018-06-10,2018,PHI,MIL,4,3,4-3,PHI,9,1,34,38,72,148,133,281,8,11,19,1,2:57
10859,530378,2018-06-10,2018,TEX,HOU,7,8,8-7,HOU,9,0,44,41,85,128,183,311,18,16,34,2,3:09
10860,530387,2018-06-10,2018,CIN,SLN,6,3,6-3,CIN,9,1,38,39,77,146,165,311,17,14,31,2,3:21
10861,530373,2018-06-10,2018,COL,ARI,3,8,8-3,ARI,9,0,37,43,80,173,145,318,11,16,27,3,3:23
10862,530377,2018-06-10,2018,DET,CLE,2,9,9-2,CLE,9,0,32,43,75,170,115,285,5,17,22,0,2:49
10863,530391,2018-06-11,2018,SEA,ANA,5,3,5-3,SEA,9,1,32,37,69,144,104,248,10,10,20,1,2:35
10864,530395,2018-06-11,2018,TBA,TOR,8,4,8-4,TBA,9,1,39,34,73,137,125,262,14,10,24,2,2:34
10865,530390,2018-06-11,2018,CHA,CLE,0,4,4-0,CLE,9,0,32,40,72,161,131,292,5,13,18,2,2:59
10866,530392,2018-06-11,2018,ARI,PIT,9,5,9-5,ARI,9,1,39,39,78,149,132,281,14,16,30,3,3:07
10867,530394,2018-06-11,2018,MIA,SFN,7,5,7-5,MIA,9,1,34,41,75,154,134,288,10,16,26,4,3:03
10868,530388,2018-06-11,2018,BAL,BOS,0,2,2-0,BOS,12,0,49,46,95,170,196,366,13,11,24,3,3:45
10869,530389,2018-06-11,2018,MIL,CHN,2,7,7-2,CHN,11,0,40,48,88,179,171,350,10,17,27,2,3:54
10870,530393,2018-06-11,2018,SLN,SDN,5,2,5-2,SLN,9,1,35,35,70,156,130,286,12,8,20,2,2:53
10871,530409,2018-06-12,2018,TBA,TOR,4,1,4-1,TBA,9,1,33,34,67,120,133,253,11,7,18,3,2:41
10872,530406,2018-06-12,2018,SLN,SDN,2,4,4-2,SDN,9,0,32,34,66,117,113,230,6,7,13,0,2:25
10873,530401,2018-06-12,2018,OAK,HOU,3,6,6-3,HOU,9,0,39,42,81,138,134,272,12,17,29,2,2:57
10874,530404,2018-06-12,2018,ATL,NYN,8,2,8-2,ATL,9,1,37,33,70,135,136,271,15,6,21,2,2:45
10875,530398,2018-06-12,2018,KCA,CIN,1,5,5-1,CIN,10,0,36,43,79,150,128,278,6,15,21,0,2:58
10876,530402,2018-06-12,2018,SEA,ANA,6,3,6-3,SEA,9,1,36,38,74,152,135,287,15,10,25,2,3:01
10877,530400,2018-06-12,2018,PHI,COL,5,4,5-4,PHI,9,1,33,39,72,156,134,290,9,12,21,2,3:07
10878,530399,2018-06-12,2018,CHA,CLE,5,1,5-1,CHA,9,1,36,34,70,139,139,278,13,7,20,4,2:57
10879,530410,2018-06-12,2018,NYA,WAS,3,0,3-0,NYA,9,1,33,36,69,154,135,289,10,10,20,1,2:48
10880,530403,2018-06-12,2018,DET,MIN,4,6,6-4,MIN,9,0,41,36,77,163,173,336,13,10,23,4,3:24
10881,530407,2018-06-12,2018,MIA,SFN,3,1,3-1,MIA,9,1,33,30,63,138,127,265,11,6,17,1,2:35
10882,530408,2018-06-12,2018,LAN,TEX,12,5,12-5,LAN,9,1,42,40,82,148,169,317,20,14,34,1,3:08
10883,530396,2018-06-12,2018,BAL,BOS,4,6,6-4,BOS,9,0,44,43,87,163,199,362,17,21,38,3,3:58
10884,530405,2018-06-12,2018,ARI,PIT,13,8,13-8,ARI,9,1,41,43,84,169,192,361,18,17,35,3,3:56
10885,530397,2018-06-12,2018,MIL,CHN,4,0,4-0,MIL,9,1,34,30,64,140,150,290,10,4,14,0,2:49
10886,530414,2018-06-13,2018,CHA,CLE,3,2,3-2,CHA,9,1,30,38,68,115,122,237,6,14,20,2,2:31
10887,530419,2018-06-13,2018,ATL,NYN,2,0,2-0,ATL,9,1,31,31,62,118,103,221,8,5,13,1,2:12
10888,530413,2018-06-13,2018,KCA,CIN,0,7,7-0,CIN,9,0,33,38,71,119,128,247,8,10,18,5,2:41
10889,530412,2018-06-13,2018,MIL,CHN,1,0,1-0,MIL,9,1,29,36,65,149,118,267,6,9,15,3,2:54
10890,530421,2018-06-13,2018,SLN,SDN,2,4,4-2,SDN,9,0,34,37,71,128,132,260,9,11,20,3,2:45
10891,530425,2018-06-13,2018,NYA,WAS,4,5,5-4,WAS,9,0,36,34,70,156,151,307,10,12,22,1,3:18
10892,530418,2018-06-13,2018,DET,MIN,5,2,5-2,DET,9,1,38,35,73,169,135,304,14,8,22,1,3:08
10893,530422,2018-06-13,2018,MIA,SFN,5,4,5-4,MIA,9,0,38,42,80,160,144,304,15,16,31,4,3:13
10894,530411,2018-06-13,2018,BAL,BOS,1,5,5-1,BOS,9,0,37,39,76,175,155,330,10,14,24,4,3:20
10895,530415,2018-06-13,2018,PHI,COL,2,7,7-2,COL,9,0,35,41,76,150,139,289,8,15,23,0,2:55
10896,530420,2018-06-13,2018,ARI,PIT,4,5,5-4,PIT,9,0,39,37,76,153,159,312,14,11,25,1,3:07
10897,530416,2018-06-13,2018,OAK,HOU,5,13,13-5,HOU,9,0,36,48,84,190,138,328,9,22,31,1,3:04
10898,530417,2018-06-13,2018,SEA,ANA,8,6,8-6,SEA,9,0,39,42,81,171,156,327,16,19,35,2,3:35
10899,530423,2018-06-13,2018,LAN,TEX,3,2,3-2,LAN,11,0,44,46,90,176,176,352,16,16,32,1,3:49
10900,530424,2018-06-13,2018,TBA,TOR,1,0,1-0,TBA,9,0,37,35,72,139,159,298,10,9,19,2,3:00
10901,530430,2018-06-14,2018,DET,MIN,3,1,3-1,DET,9,1,32,34,66,121,127,248,8,7,15,1,2:32
10902,530429,2018-06-14,2018,OAK,HOU,3,7,7-3,HOU,9,0,33,42,75,137,121,258,6,17,23,1,2:45
10903,530432,2018-06-14,2018,ATL,SDN,4,2,4-2,ATL,9,1,33,34,67,117,119,236,10,8,18,1,2:26
10904,530426,2018-06-14,2018,SEA,BOS,1,2,2-1,BOS,9,0,33,36,69,135,134,269,9,10,19,0,2:56
10905,530427,2018-06-14,2018,CHA,CLE,2,5,5-2,CLE,9,0,35,40,75,175,136,311,8,12,20,1,2:52
